a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,eig1,eig2,eig3,eig4,sum_squared
3,3,3,3,9,7,4,8,2,1,8,8,9,-9,10,-8,-9.609966716229259,-1.9742390348117493,11.429264940758184,10.154940810282808,330.0
0,-1,-9,9,-6,-3,2,4,-9,1,-3,10,8,-10,-3,-1,8.503167823983048,-10.25735733092223,-0.4179683224437165,-4.827842170617066,200.99999999999955
0,9,-4,-7,3,-10,1,8,-6,-3,0,-7,4,9,1,9,-14.52716139188709,10.853232658355727,-1.7121318371660705,4.386060570697451,350.9999999999987
2,7,-4,-6,5,-7,-10,-7,-8,-7,-10,1,2,-9,-2,-4,10.870568348879095,-3.9666365040240836,-6.9690863437528225,-18.93484550110219,541.0000000000002
-4,1,-8,6,-2,-3,-5,4,-1,-5,4,3,8,2,3,-8,-15.64935245885786,-3.2628360933690512,1.703284430248607,6.20890412197833,296.9999999999992
-4,-8,9,-9,7,0,-10,5,6,5,-1,6,-8,7,8,3,-11.329496611673257,-3.752425398596283,7.954019463349897,5.127902546919636,232.00000000000017
-1,-7,-4,0,-8,-6,-9,1,10,-6,-4,-7,0,-2,-7,-2,7.406711727781591,-12.565805459749726,-8.793914377179556,0.9530081091476877,290.99999999999994
3,2,2,-2,6,7,8,2,1,10,9,9,-3,0,-4,-10,17.06053185252022,-8.53090078040194,1.4703689278816916,-1.0000000000000038,366.9999999999994
4,-4,7,-1,4,-6,0,-3,10,-3,-5,4,4,-6,2,3,9.218908352978598,3.5072432933794206,-9.006853273834162,-7.7192983725238475,238.0
2,6,-8,-1,-3,-7,2,-4,-4,5,-6,6,-1,-7,3,-6,-14.08344026574835,-7.000000000000013,4.420739687137111,-0.3372994213887687,267.00000000000045
-10,-1,-6,8,8,9,1,5,-6,6,3,1,2,10,3,-6,12.877899133235543,4.963728709165724,-12.144079594109858,-9.697548248291417,432.0000000000001
-6,7,3,7,9,-10,-4,6,-8,-1,-4,1,4,10,5,-3,7.142436513986599,-3.5383794166522935,-10.511191333030037,-16.092865764304285,433.0000000000004
5,4,6,0,7,5,4,0,2,7,-3,-2,0,6,-10,0,13.239966122686308,-7.209355193519053,-1.4203825205676717,2.3897715914004043,234.99999999999983
-4,-3,8,-7,-7,8,-2,6,7,-10,3,-7,-1,3,-4,1,18.36675100747665,-6.624690013679155,-2.812951250297066,-0.9291097435004217,390.00000000000017
3,9,1,4,1,10,10,2,-2,-4,-10,-1,-5,4,4,-2,-8.463151830617777,0.579635524904717,3.1037273659826723,5.779788939730386,115.00000000000003
6,0,-1,-10,3,-6,-3,-10,-4,-9,-4,-4,-2,-7,-4,9,14.793456249968624,4.880396653473529,-0.5297831019340554,-14.144069801508111,443.0
10,-7,-10,6,-8,6,-3,-8,-1,-9,-7,3,0,3,2,-7,12.897771595435358,6.83592677896915,-11.481764475254023,-6.251933899150504,383.9999999999992
-6,-3,-9,-4,6,0,4,-8,2,7,9,9,-8,-9,-6,9,13.101252126497382,7.915399980349111,-2.63034465560705,-6.386307451239439,281.99999999999983
-4,5,-6,5,8,-9,4,-7,-9,-1,-6,7,-7,-10,7,9,-18.972073188527006,12.702554033799338,2.2425154293534795,-5.972996274625816,561.9999999999994
-1,-2,0,3,1,-4,0,6,-2,2,5,-8,-6,6,-10,10,17.224972160321826,0.9999999999999999,-5.2249721603218315,-2.9999999999999964,334.00000000000017
-10,-9,5,3,-6,3,6,1,9,1,-8,10,10,-9,10,10,-19.23855995396579,-8.94011071044315,13.367936537944244,9.810734126464686,725.0
10,-7,-9,-2,-6,-7,-6,7,2,-6,8,-8,7,-5,-5,-6,-9.35944820183986,-6.296097351542891,8.043685820921452,12.611859732461292,351.0000000000002
5,-9,-7,8,-5,7,10,0,-2,-8,-9,7,4,7,8,4,-9.593119257606258,-3.4098183092033914,10.803480739900323,9.199456826909325,305.0000000000005
-3,8,-2,8,6,2,-9,-7,0,-9,-7,-7,9,-10,0,-9,-22.468903784406468,-7.869389195096986,2.843832998046748,10.4944599814567,685.0000000000002
1,-7,8,7,-8,-4,-3,4,10,6,8,-7,5,2,1,-7,-15.350120695248995,13.653278550991775,-2.972556338944277,2.6693984832015003,437.9999999999998
1,6,-2,1,4,9,-9,-2,3,-7,-7,-5,-6,6,2,9,-9.080779293754057,0.4210192770548512,7.017075440262767,13.642684576436439,317.99999999999983
-6,9,5,-3,10,5,8,5,7,4,7,3,5,-6,-3,5,15.831791188035378,-8.853148667580284,3.405398865643786,0.6159586139011111,341.00000000000017
10,-10,0,0,-9,8,-6,-8,-3,-7,2,3,-10,-6,10,-4,18.315973739645237,12.334732702707859,-9.453483326617754,-5.197223115735375,603.9999999999986
3,-8,4,-10,8,-10,2,-3,7,-8,7,9,-2,-5,9,-9,10.647906690972727,-0.17496372771711388,-4.079894912305217,-15.393048050950394,367.0000000000001
9,10,9,10,0,-9,9,-6,4,1,3,0,10,-2,9,-3,17.24617234519527,-13.275745464533147,-4.479404390660159,0.5089775099980273,493.99999999999983
6,-6,8,-9,2,0,-9,-10,10,-8,1,-4,-10,-2,7,9,-7.593758430621409,-6.5471577689827205,16.972055240317953,13.16886095928617,562.0
2,-3,-1,-2,-6,-7,-5,-5,2,-7,-3,-6,-9,-2,0,9,-13.32017329983901,10.54318178880568,0.2634621261348225,3.5135293848984883,301.0000000000004
-1,5,3,-9,8,0,8,0,3,4,-4,4,-3,-7,7,3,11.521928687038002,3.688631176107836,-7.275341215692962,-9.935218647452878,298.0000000000001
9,-7,-10,5,-10,2,-8,1,-2,-7,-9,-2,9,2,3,-8,15.116006419383664,4.829399798701756,-15.765658139357193,-10.179748078728228,603.9999999999994
9,5,9,-5,-2,2,-4,7,3,-6,2,-3,4,8,-2,-5,-7.173392352585066,-4.661496053425415,12.164831314778517,7.670057091231953,280.0000000000002
9,-7,4,-10,-5,3,3,-1,-4,1,8,-2,-8,-7,2,-1,-7.943397047196507,13.994995592464534,9.806766675778437,3.141634778953565,365.00000000000097
-4,-5,4,-5,-4,9,-8,10,2,-9,-8,2,-2,8,7,-6,16.32796077606212,-17.38763327559332,-5.477397236046355,-2.462930264422437,604.9999999999993
9,10,10,-10,8,-9,1,2,3,-6,-8,6,-10,3,-5,6,17.709940384987934,-16.443226691029334,2.4066059231737387,-5.673319617132327,621.9999999999995
-10,-7,-2,-9,-8,-5,2,4,0,-1,-8,9,-2,-1,10,1,-16.497121129505736,-13.47862773242861,0.7968476420872913,7.178901219847059,505.9999999999999
-4,4,6,-1,9,-2,5,-8,-2,-3,-4,6,-6,-4,2,7,9.600834932270104,1.4570990646278255,-9.252486369692829,-4.8054476272051065,202.99999999999991
3,7,-8,6,8,-4,10,-7,4,-3,5,-10,5,-9,-9,-3,-11.21572911589773,-8.39331674059223,8.822418186088662,11.786627670401309,412.9999999999996
1,0,-5,8,7,-6,4,-3,-5,1,8,1,1,-2,-1,6,-8.306374721533944,11.332674590047018,1.2939119406041362,4.679788190882765,220.99999999999918
-4,-3,0,-2,9,1,-6,-10,3,-8,4,-1,-1,-8,-5,-6,-12.268478569178518,-6.046147029247149,4.502212768447758,8.81241282997791,285.0
-3,-9,8,-10,-7,10,0,-1,7,-10,6,5,1,5,-2,6,17.854178712976164,-4.390236776207546,-0.027516898449591574,5.56357496168098,369.0000000000003
-7,-6,5,-7,-3,5,-3,6,3,1,-8,9,-9,2,10,0,-18.937088293884823,11.5081074287248,-5.387038591008791,2.8160194561688088,527.9999999999999
9,-5,1,10,-8,3,10,-7,6,6,3,4,-4,-7,6,-5,-10.690761188634577,-2.813245354030402,13.088811785441944,10.415194757223054,401.99999999999955
1,5,-9,-8,7,6,-9,1,6,-5,6,-9,-3,3,-5,-2,14.158981867231956,4.363623833133389,-0.21255509465521868,-7.310050605710129,273.0
10,-2,-4,5,5,2,-1,7,-2,1,2,0,4,-1,-1,-2,10.18854943805,-3.187649932211196,0.8356924733024902,4.163408020858714,132.0000000000001
-8,5,1,6,4,-8,-6,2,-5,-2,8,-4,2,-6,5,-7,-13.870754869057777,4.922038390257744,0.14190313413832886,-6.193186655338286,254.99999999999955
-6,1,4,-5,2,0,6,-2,5,6,9,7,2,0,2,2,13.835224360741396,1.340615400641417,-5.175839761382726,-5.000000000000064,245.00000000000017
1,3,2,-2,3,-10,-2,-7,1,3,-2,-8,-5,-8,-10,10,17.615132835941214,0.2211238422912056,-6.315233191484844,-12.521023486747572,507.0000000000001
-1,5,10,7,3,0,-7,8,2,-10,10,8,4,9,4,0,15.615039063641216,11.63602050101661,-5.303030971044805,-12.948028593613,575.0000000000002
-10,10,-10,-1,-8,2,-5,0,-5,-8,5,-2,-3,-8,-6,10,-10.236296630317,-0.30160170300411304,5.580036441768916,11.9578618915522,278.9999999999996
-8,4,-10,-1,7,-3,1,-6,-10,-3,-6,6,4,-7,2,6,-18.593899348216706,10.33466857299092,3.02879852446258,-5.769567749236787,494.9999999999998
5,-7,8,-3,-5,5,-8,-3,-6,-6,1,-10,-4,0,-1,-8,11.417731018797575,-8.96434839429503,3.283830317839615,-2.737212942342155,229.00000000000023
9,-6,-4,1,-4,-1,-3,6,-6,4,-2,0,2,7,6,-2,12.433955270862723,-7.383189432561459,-5.0161075656652105,3.965341727363943,249.99999999999955
5,6,7,-1,10,8,4,4,0,-3,5,-1,-2,4,-6,9,-2.9644773194364475,12.967196907396444,11.465954470181737,5.531325941858261,338.9999999999997
-10,-4,7,-10,-10,-4,6,-5,9,1,9,4,2,1,10,-9,11.707063257687032,-17.625301360730692,0.7359372469523119,-8.817699143908671,526.0000000000003
-7,-9,8,-1,6,-8,10,8,8,8,8,4,7,6,-1,3,14.647304624969344,0.2795668428546362,-4.653805923627044,-14.273065544196939,440.0000000000001
8,7,0,0,1,-3,5,-3,3,7,10,-7,6,2,-6,-8,14.403169470992278,7.789153205790522,-9.772680045967176,-5.419642630815642,393.00000000000006
-10,-6,9,0,-2,3,-8,-6,10,-2,7,-5,10,-4,5,-3,12.736424280375285,-13.453726273302296,-6.393748018157098,4.111050011084105,400.99999999999994
-5,-8,6,-8,-10,-8,-7,-5,-4,-3,2,-7,-5,0,-10,-3,-19.361643316446226,8.984609807346583,0.8191641652979585,-4.4421306561983105,476.0000000000004
2,-7,4,-5,-10,-2,1,0,2,-10,8,10,-7,-6,6,-6,-14.562824996834387,12.951377540400877,6.687561064317024,-3.0761136078834856,433.9999999999997
-3,-3,-1,-1,7,-1,-4,-7,-10,0,8,-6,-3,-9,-9,3,-9.992402192021938,0.6523714330781679,2.3722568753358164,13.967773883607965,301.00000000000006
-10,-8,0,2,-1,8,-7,-6,0,-2,2,6,4,2,10,0,-10.920428705277912,-5.907639043171699,12.172498038968875,4.655569709480724,324.0
-7,10,-3,4,3,-8,6,-3,3,2,4,0,4,1,10,-2,-13.222072236789947,5.589609394326375,-4.188402257641526,-1.1791348998948878,224.99999999999991
10,7,-9,9,-1,1,-9,2,-3,-4,-8,-3,10,-10,4,-10,15.298810878557848,0.31083275138888766,-10.029718649306249,-12.579924980640477,492.9999999999999
1,0,5,-7,-9,-8,-7,7,1,-10,-8,-7,-5,6,-3,7,16.312112793015398,-14.398859723339365,-5.8085425177313805,-4.104710551944632,524.0
-3,-8,1,-2,-8,-7,-5,-2,-9,-9,7,10,-8,-8,7,-5,13.256063435729395,3.946817111768103,-16.28293609260135,-8.919944454896163,535.9999999999998
-10,4,0,-1,-7,3,-9,2,5,1,-6,8,-8,10,9,10,12.949387070513634,-14.095908910252547,0.2776354144920671,-2.131113574753121,371.00000000000006
-1,-6,-6,-2,3,10,2,2,-10,6,9,-3,-8,6,1,7,-5.918435105136332,15.04481500477597,7.031337843794094,8.84228225656625,388.99999999999955
-5,-7,4,7,-2,9,-7,5,7,-6,2,-5,8,1,4,-2,-11.50440055738308,-4.062836348657497,6.340963333003687,13.226273573036895,364.0000000000001
-1,-10,-4,2,-9,9,-4,6,-6,0,0,0,6,8,-3,9,-11.153418470711717,16.458247800439658,10.712707494605095,0.982463175666957,510.9999999999999
0,8,-3,8,9,7,10,1,2,10,10,7,4,4,1,-2,21.297802024986957,5.48148582846991,-8.88807108521057,-2.8912167682463004,570.9999999999999
-6,-6,9,1,1,-4,-5,-1,8,5,-9,-7,-2,-6,-10,0,-16.524868086183965,6.375297235904604,-6.674578020479282,-2.175851129241363,363.00000000000017
-4,6,5,-9,6,-7,3,-3,-6,-6,-6,-6,-8,-5,-10,-3,-14.726306224276296,-11.600110179207208,5.232214794766675,1.0942016087168498,379.99999999999926
-1,-2,-1,2,-10,1,0,10,-3,3,3,9,6,8,9,10,19.875068007588787,-9.92114931772388,3.0903890903508704,-0.04430778021578928,502.99999999999966
7,-6,-1,4,-1,5,-7,-7,-3,-5,0,2,8,0,-9,-8,11.931473741714157,4.487247148562539,-3.5268026076252412,-8.891918282651437,254.00000000000014
9,3,7,-2,-4,7,-1,-9,2,-5,-2,9,-3,-1,5,4,-6.321842642508075,2.844435488460571,9.110209898038937,12.367197256008573,284.0
-2,-5,5,-1,5,-8,7,0,8,4,0,-1,-2,-8,-2,7,9.283745080289174,1.378717709403248,-2.9854694402967956,-10.67699334939562,210.99999999999994
-8,9,-8,-8,9,-9,9,7,-1,10,-4,9,3,-1,9,5,-21.651477291699564,11.386959855029923,0.9468882042627773,-6.682370767593144,644.0000000000003
-10,-8,6,0,-3,10,1,0,2,4,9,6,1,8,9,0,14.010969189251108,10.880604007514236,-11.689724997678749,-4.201848199086563,469.0000000000011
-3,-4,-2,-10,0,-8,7,-5,0,-6,9,-7,-3,-1,-8,2,12.134683805626292,-9.525050540112806,1.3986781661591374,-4.00831143167262,255.99999999999994
-10,4,5,-4,3,8,8,2,10,1,-10,1,-7,4,5,4,-18.033023911080463,-5.967532616575388,5.432234407586806,10.568322120069027,502.0000000000011
-3,-8,0,9,7,4,-1,-8,4,-5,0,0,8,-8,2,-3,-11.037298806906641,8.955938446395754,1.0321164710216582,-0.9507561105107832,204.00000000000017
-4,2,-4,4,6,-8,-6,-1,-6,-4,-4,3,4,-6,-6,-7,4.041571142765433,-6.25803494417094,-11.264984245608547,-9.518551952985938,273.0
7,8,-1,9,6,6,8,-7,0,6,-1,6,1,-1,-1,-5,14.822676208321731,4.455572717588853,-8.14641659892091,-4.1318323269896595,323.0000000000001
6,-6,-3,-8,-5,-8,-3,1,-7,-9,-1,4,2,4,8,7,-12.994165231678183,12.844252432550812,3.4102393771714783,0.7396734219559014,346.00000000000045
2,9,9,-10,5,-3,-5,-8,9,5,-9,-9,4,-1,-10,9,-15.458291558372277,-4.594410659408246,4.4553609743424705,14.597341243438072,492.9999999999998
4,-10,5,7,-6,10,-6,-1,1,-1,-9,-10,5,7,-4,-7,-15.248401674790959,15.627349736994756,-5.903415567679863,3.5244675054760966,523.9999999999997
-8,9,-6,9,4,-1,8,-10,-4,7,-9,8,-1,4,-1,-1,-15.592539724830155,2.2460186378004456,-3.4775824861578126,-2.175896426812482,265.0000000000003
-9,-8,9,10,-3,-3,10,-4,0,2,-3,-2,5,-6,3,-10,5.173682458094623,-16.759140979179815,-3.1443195807957327,-10.270221898119093,423.0000000000006
-6,0,0,-2,0,-6,-2,-10,-1,-3,8,5,2,-6,7,-2,-11.685180946151295,-5.907703542305497,-1.1085595562993449,12.701444044756139,334.0
9,6,9,-3,2,5,1,6,7,-3,7,0,2,1,4,-8,16.25570859711022,4.640215532679877,0.85034643312865,-8.746270562918737,363.00000000000017
6,-6,-5,-1,0,-9,-4,3,-7,-6,8,10,9,-1,-5,-9,-11.831079544671175,-4.746771765659223,8.971512356468041,3.6063389538623567,256.00000000000006
-6,7,-8,-3,0,10,8,10,-8,1,4,5,-6,8,-5,1,-13.295556995323519,1.3347654838820207,5.749160457509347,15.211631053932141,443.0000000000007
0,6,0,-4,0,2,8,-5,-9,3,5,-4,-10,-9,-2,7,-6.499496518738195,-0.20150713393612663,5.08504060419029,15.615963048484035,311.99999999999983
8,-9,3,-3,-5,-2,-6,-6,7,3,1,1,-5,-7,4,4,13.68964957646698,6.85167328452427,-8.171370673200558,-1.3699521877906622,303.00000000000074
-10,-4,8,4,-5,9,-1,1,2,4,8,6,2,-9,7,0,-11.898645504351848,-2.5746836088092935,13.210660097727475,8.262669015433657,390.99999999999994
-1,9,-6,2,1,-10,9,0,8,4,7,5,-4,-1,5,6,-7.968377561131091,-1.9999999999999927,-0.13479513510090543,12.103172696231997,214.00000000000006
7,10,10,-2,7,-10,-7,-7,6,-9,4,2,-2,-4,1,1,-18.73027539792702,-1.9177770309218451,13.44908802147092,9.198964407377936,620.0000000000002
-8,-10,-1,2,-2,-9,-1,1,8,-8,8,-10,4,2,-4,-9,10.319538943281472,-14.682515776599487,-4.084773662133625,-9.552249504548358,430.00000000000057
7,9,4,-2,0,-9,-5,3,3,2,-6,-2,0,-4,-9,1,7.4029152595529375,1.3555736054634442,-8.92668899085636,-6.831799874160018,182.99999999999986
-2,-4,-1,-3,-9,7,4,-5,3,7,-8,-10,-10,3,-10,-10,-19.22140469390913,-8.672137448792796,4.85613071769381,10.037411425008127,568.9999999999994
-7,1,4,-7,-1,0,-5,-1,1,-8,4,5,-1,0,5,6,11.981732881420637,4.21767283000406,-7.726014866199106,-5.473390845225602,250.99999999999991
3,8,7,-4,4,10,-10,1,8,-5,2,-5,2,4,5,-3,-9.250931778847592,-0.3569233967782594,7.575680054976447,14.032175120649411,340.0000000000002
2,2,9,9,1,8,6,-8,4,6,-5,8,1,-7,10,1,-15.205067010594526,-2.9349432740805015,11.428913530650362,12.711096754024675,531.9999999999999
-9,-4,5,1,5,3,-10,-2,-4,-6,-1,-1,7,-4,7,2,7.260662038204502,1.457606892326318,-7.874692855815962,-5.843576074714849,150.9999999999999
-9,-6,7,-5,-1,4,-2,2,7,-4,-9,5,-9,-7,-9,6,-15.794328539626303,7.7580596732881,-1.0660791926248605,1.1023480589630517,312.00000000000034
-10,-6,-4,0,10,10,0,-1,-4,5,-10,-10,1,5,-6,3,-16.130793795610455,-1.8770780080977028,3.675350539945196,7.332521263762958,331.0000000000001
-8,6,0,6,8,-7,-9,3,4,-8,9,2,2,7,9,10,-15.80628244225356,-6.254355347693131,14.962423127551032,11.098214662395666,635.999999999999
8,-1,0,-3,-5,0,5,-7,-9,2,-4,6,2,-1,2,-1,8.697908290039878,-7.5336333438586935,-0.2875039695859099,2.123229023404732,136.99999999999983
5,-4,-7,9,-6,3,-2,-6,-9,-6,-8,-1,-3,-1,-9,3,-12.76940953203173,9.740377269652887,1.4504483836662017,4.57858387871261,281.0000000000004
-9,-7,-8,-9,-8,5,9,-2,-5,4,-6,-2,-5,-8,2,4,10.636942653030065,8.573316079943393,-16.578486240579583,-8.631772492393862,536.0000000000001
10,10,9,2,-2,5,-3,3,6,-7,-4,6,5,3,5,-9,-13.3514534838131,-5.315784725924346,12.560023718611353,8.107214491126072,429.9999999999998
4,0,2,-7,-10,4,1,10,-2,-4,-8,5,-7,3,2,9,16.61665214431943,-7.869922738607442,-0.5512712620767297,0.8045418563647561,339.0000000000005
-8,-7,-3,2,-10,7,0,10,-5,5,10,8,6,7,0,3,-15.09237817773281,2.4151922877006062,15.330683804943709,9.34650208508847,556.0000000000005
-4,3,4,1,9,-7,2,-2,1,-1,-2,10,-4,1,5,4,7.50923732477983,1.5026666945050184,-11.257507516996622,-6.754396502288226,231.00000000000006
9,5,-7,-5,5,9,-5,4,-10,-4,0,-10,-3,3,-6,2,-10.82905711508877,19.163696013851258,8.7859797460707,2.8793813551668257,570.0000000000002
5,8,1,-5,5,1,-1,-6,8,1,-3,-7,-4,-6,0,6,15.281559837020986,-6.357790591889482,1.2729275439671182,-1.1966967890986022,277.0000000000003
-5,-3,-10,-3,-6,-1,-9,-7,-9,4,9,-1,10,-9,-5,3,-10.298873159154061,-3.464324637722898,13.246095359789072,6.517102437087909,336.00000000000057
-7,-2,-1,-6,-1,5,0,-5,-4,1,2,6,-2,-3,5,10,14.58959922656027,-7.660454136160284,5.260072531732134,-2.189217622132122,304.0
-10,-9,9,-7,-9,-7,-5,-7,7,-6,0,2,-8,8,9,0,-19.307138149783086,-8.385990148027597,9.39243175089467,1.3006965469160348,532.999999999999
7,-4,7,1,-4,-4,-10,-1,-1,1,-8,-8,2,2,-5,-8,6.888899702496376,-12.057261370308979,-8.78912552081362,0.9574871886262178,271.00000000000045
4,-2,10,-5,-5,-3,0,8,5,-2,0,5,-5,6,5,9,15.184211933965315,9.2885307871274,-6.771203205176228,-7.70153951591648,422.0000000000001
0,-6,1,3,1,8,-2,-4,5,-4,3,-3,10,7,-8,-9,-11.515798753430534,0.3923326655597524,7.309988705549489,5.813477382321307,219.99999999999994
10,-1,-7,10,2,6,-3,-3,-4,-10,4,4,8,-7,-5,-1,16.555384310826636,-6.756781179173133,-1.097209350847436,10.29860621919393,426.99999999999994
-7,10,1,3,3,0,-1,-1,-2,-9,3,-4,6,9,-3,9,-10.71865943399562,11.239244868214193,0.8690984210577527,3.610316144723671,254.99999999999986
-10,0,3,-1,3,8,-1,6,-9,3,7,-9,9,8,-3,-5,-10.777355066358988,-6.088503628915023,5.735694970553676,11.130163724720324,310.0000000000001
5,1,-2,3,1,5,6,1,-7,6,-10,10,6,0,8,7,-16.52434835548128,4.2515389305917894,6.4623114100739265,12.81049801481557,496.99999999999983
-8,-7,-6,-7,2,-2,3,5,-5,-1,10,2,-8,0,-8,-4,-10.24462450908959,-8.228809537338863,9.74612090838347,4.727313138044966,290.0000000000001
-6,6,4,-3,-4,6,1,-7,9,7,-7,-1,-8,-6,1,-6,-13.999999999999993,-1.347902605221882,-6.713596961743204,9.06149956696509,324.99999999999983
3,6,-8,-7,5,3,3,5,-3,7,-4,-8,-5,9,5,-7,-14.847285676864203,7.068051328144152,5.79067878888841,-3.0114444401683533,313.0000000000002
8,-4,2,-8,-3,0,5,9,8,-2,-1,-5,-8,9,-3,-5,15.746737583043112,-13.37346415323674,-3.278646215710806,2.905372785904452,445.99999999999955
5,2,6,-7,10,-2,-2,7,3,9,-8,-7,-10,7,-7,-1,-12.31719251039761,-10.739482223588169,13.889550557146016,3.1671241768397778,469.99999999999955
-7,10,6,-3,8,-2,5,4,9,5,10,1,7,-4,5,8,-12.453115448702993,17.074802376996796,-0.5298714826530293,4.908184554359233,471.0000000000001
9,4,-2,10,2,-4,8,0,-3,6,-7,-7,7,6,-8,-2,15.029258354142195,2.3591214029533574,-4.957268002937756,-16.43111175415781,525.9999999999991
7,-4,1,-5,-1,9,4,9,4,8,-5,8,4,9,9,7,19.588036702881126,8.502262836215134,-0.40223730019473497,-9.688062238901516,550.0000000000005
-9,-4,-6,-8,-5,-5,-10,8,1,-6,-4,9,-3,8,-5,4,8.679447141994968,-15.858564806813382,-0.1005392308093338,-6.720343104372289,372.00000000000045
-3,6,8,-10,2,-5,-1,-10,1,8,4,10,-6,-9,8,3,-15.678484326287425,-6.154758652617293,15.01510323070947,5.818139748195285,542.9999999999997
-2,-10,2,6,-9,3,9,-5,-5,7,8,-2,4,-4,-5,-6,18.693243263147195,1.7570574539654245,-9.778456546100305,-7.6718441710122915,507.0000000000007
6,-8,-10,6,-5,2,9,-7,-6,4,3,8,4,1,7,3,-8.490390612699686,-4.122706055688764,17.355505291342197,9.257591377046246,475.9999999999998
2,8,-10,2,4,5,0,-8,-3,-5,-6,4,-2,-6,10,-1,15.023549530280057,-10.880308651830605,-0.4393489140649114,-3.7038919643845305,358.0000000000004
8,10,-4,-9,-5,-7,-9,6,-3,-6,-1,5,-9,8,-4,-9,-17.633540140023207,10.923957265730753,-3.6051287324744252,1.3147116067668367,445.0000000000015
0,10,5,-7,0,3,-3,-5,10,8,-7,-7,-5,0,-10,-9,10.636375298019091,-14.083587054223107,-9.461061377445871,-0.0917268663501096,400.9999999999998
4,-8,10,-8,-7,-7,6,-5,0,1,-4,2,-5,-8,10,3,-16.73993591230068,-2.662732528760319,9.709231575939887,5.693436865121109,414.00000000000057
9,2,-6,-1,-8,-9,-9,-6,-7,-9,10,-2,-2,-2,-7,-3,-15.214624820138308,16.416769182870937,6.304608087205177,-0.5067524499378088,541.0000000000005
-2,7,-5,-2,7,5,2,0,-3,6,-2,-5,-10,-10,2,-4,9.530551219660781,-11.101824471814039,1.0028228108636945,-2.4315495587104445,221.0000000000002
7,-8,-2,-1,-4,8,-9,-3,-4,-6,-7,0,-1,-10,-7,-5,-13.466344197176323,-3.931674891720886,14.20899178465114,6.189027304246076,436.99999999999983
8,-5,-2,3,-1,-3,-8,6,8,-8,3,-5,8,7,1,4,-8.61681882193717,-1.666807720852231,10.553519355752844,11.730107187036557,325.9999999999999
-6,-1,-2,3,2,-10,5,9,-3,6,-5,-9,2,-3,-2,2,3.6452110965005815,-12.537663352054604,-6.702739158299147,-3.4048085861468262,226.99999999999997
9,-6,-7,1,1,-7,-8,-9,-7,-7,-4,-9,0,-6,2,-7,10.13529308539774,4.060452615827579,-5.402420917551133,-17.793324783674187,465.00000000000034
10,-4,-10,-10,-1,2,-6,1,-8,8,-7,4,2,0,-9,-2,-8.041969049273845,6.053395027099251,3.767119888776633,1.221454133397956,116.99999999999984
-5,-8,-5,-8,10,2,1,-3,-9,-4,6,-4,-10,-7,4,-7,9.23448131212688,-10.33163677169673,0.7585984650666328,-3.6614430054967917,205.99999999999943
-8,5,-8,-3,8,1,7,2,0,2,10,-8,-5,-8,-10,3,16.911269124536094,-11.94973732806717,2.829379798776608,-1.7909115952455468,439.9999999999998
3,6,2,-3,3,0,-2,-3,3,4,-10,1,-6,3,5,8,-10.65301379035022,10.627832899809144,-1.22478791121622,2.2499688017573054,233.0000000000002
8,-7,-7,5,0,2,10,0,-4,3,-7,-3,1,2,-2,-2,12.02991368333366,-10.520022061881425,1.0642050252771216,-1.5740966467293591,259.0
-3,-2,4,-3,-10,-8,8,-2,8,4,3,-10,-8,-9,-10,7,19.08689934779182,-13.637250881583107,-0.7838532161531783,-5.665795250055522,583.0000000000005
2,9,-3,0,10,-2,7,9,-8,7,8,-2,7,5,3,8,-12.760697691197382,1.6484731538872828,15.414978995188072,11.697245542122026,540.0000000000003
3,9,2,-4,10,9,-1,8,2,-9,9,1,-3,7,-9,5,-6.672493636056675,19.34101463180734,9.169618040375575,4.161860963873752,519.9999999999998
-2,-1,6,-8,-10,-4,4,8,-3,0,-9,9,-9,0,9,6,13.568528739440683,-2.4497813224708382,-5.905363567360486,-14.213383849609365,426.99999999999966
-1,-4,1,-4,2,-3,2,-10,5,8,8,10,2,-4,4,-5,-12.382873495916112,10.369102831143508,-1.446609610137574,2.4603802749102006,268.99999999999955
-6,0,-6,8,10,-4,-7,-3,-5,-5,-7,3,-8,-1,-5,7,-10.783886340214845,-1.975843471911284,-0.03360310876159803,2.7933329208877162,128.0000000000003
-2,9,8,10,6,-4,-3,4,-5,-10,-2,-4,9,8,-7,-10,10.25475291738413,-0.22335235681742086,-16.652976112902635,-11.378424447664063,511.9999999999992
